"REC","DIST","NAME","GISNAME","DISTNUM","SCHNUM","M","B","G3","G4","G5","G6","G7","G8",
5,"SOUTH NEWTON SCHOOL CORP","SOUTH NEWTON ELEMENTARY SCH","S NEWTON ES",5995,6431,"A","P",61,64,82,0,0,0,
5,"SOUTH NEWTON SCHOOL CORP","SOUTH NEWTON MIDDLE SCH","S NEWTON MS",5995,6433,"A","P",0,0,0,58,79,73,
5,"CENTRAL NOBLE COM SCHOOL CORP","WOLF LAKE ELEMENTARY SCHOOL","WOLF LAKE ES",6055,6442,"A","P",49,36,45,0,0,0,
5,"CENTRAL NOBLE COM SCHOOL CORP","CENTRAL NOBLE MIDDLE SCHOOL","CENTRAL N MS",6055,6450,"A","P",0,0,0,95,110,107,
5,"CENTRAL NOBLE COM SCHOOL CORP","ALBION ELEMENTARY SCHOOL","ALBION ES",6055,6454,"A","P",49,52,46,0,0,0,
5,"EAST NOBLE SCHOOL CORP","AVILLA ELEMENTARY SCHOOL","AVILLA ELEMEN",6060,6457,"A","P",75,74,63,77,0,0,
5,"EAST NOBLE SCHOOL CORP","EAST NOBLE MIDDLE SCHOOL","KENDALLVIL MS",6060,6461,"A","P",0,0,0,0,306,269,
5,"EAST NOBLE SCHOOL CORP","ROME CITY ELEMENTARY SCHOOL","ROME CITY ELE",6060,6465,"A","P",45,44,43,53,0,0,
5,"EAST NOBLE SCHOOL CORP","NORTH SIDE ELEMENTARY SCHOOL","N SIDE ES KE",6060,6477,"A","P",58,61,56,57,0,0,
5,"EAST NOBLE SCHOOL CORP","SOUTH SIDE ELEMENTARY SCHOOL","SOUTH SIDE E",6060,6478,"A","P",59,66,64,54,0,0,
5,"EAST NOBLE SCHOOL CORP","WAYNE CENTER ELEM SCH","WAYNE CENTER",6060,6485,"A","P",47,53,61,57,0,0,
5,"WEST NOBLE SCHOOL CORPORATION","LIGONIER ELEMENTARY SCHOOL","LIGONIER ES",6065,6491,"A","P",82,85,0,0,0,0,
5,"WEST NOBLE SCHOOL CORPORATION","WEST NOBLE MIDDLE SCHOOL","WEST NOBLE MS",6065,6509,"A","P",0,0,206,207,209,209,
5,"WEST NOBLE SCHOOL CORPORATION","WEST NOBLE ELEMENTARY SCHOOL","WEST NOBLE ES",6065,6510,"A","P",103,134,0,0,0,0,
5,"RISING SUN-OHIO CO COM","OHIO COUNTY ELEM-MIDDLE SCH","OHIO CO EMS",6080,6511,"A","P",70,76,64,77,67,77,
5,"ORLEANS COMMUNITY SCHOOLS","ORLEANS JR-SR HIGH SCH","ORLEANS HS",6145,6573,"A","P",0,0,0,0,71,70,
5,"ORLEANS COMMUNITY SCHOOLS","ORLEANS ELEMENTARY SCHOOL","ORLEANS ES",6145,6577,"A","P",52,67,57,63,0,0,
5,"PAOLI COMMUNITY SCHOOL CORP","PAOLI JR & SR HIGH SCH","PAOLI JRSR",6155,6581,"A","P",0,0,0,0,97,128,
5,"PAOLI COMMUNITY SCHOOL CORP","THROOP ELEMENTARY SCHOOL","THROOP ES",6155,6587,"A","P",129,147,123,115,0,0,
5,"SPRINGS VALLEY COM SCHOOL CORP","SPRINGS VALLEY COMM HIGH SCH","SPRINGSVLY HS",6160,6589,"A","P",0,0,0,63,70,92,
5,"SPRINGS VALLEY COM SCHOOL CORP","SPRINGS VALLEY ELEM SCH","SPRINGSVLY ES",6160,6591,"A","P",75,79,77,0,0,0,
5,"SPENCER-OWEN COMMUNITY SCHOOLS","OWEN VALLEY MIDDLE SCHOOL","OWEN VALLEY M",6195,6597,"A","P",0,0,0,0,240,211,
5,"SPENCER-OWEN COMMUNITY SCHOOLS","PATRICKSBURG ELEMENTARY SCH","PATRICKSBURG",6195,6601,"A","P",29,37,33,25,0,0,
5,"SPENCER-OWEN COMMUNITY SCHOOLS","GOSPORT ELEMENTARY SCHOOL","GOSPORT ES",6195,6605,"A","P",23,24,44,25,0,0,
5,"SPENCER-OWEN COMMUNITY SCHOOLS","SPENCER ELEMENTARY SCHOOL","SPENCER ES",6195,6617,"A","P",89,100,106,105,0,0,
5,"SPENCER-OWEN COMMUNITY SCHOOLS","MCCORMICK'S CREEK ELEM SCH","MCCORMICKS CR",6195,6619,"A","P",52,63,55,54,0,0,
5,"SOUTHWEST PARKE COM SCH CORP","ROSEDALE ELEMENTARY SCHOOL","ROSEDALE ESJR",6260,6621,"A","P",35,36,36,39,0,0,
5,"SOUTHWEST PARKE COM SCH CORP","RIVERTON PARKE JR-SR HIGH SCHOOL","RIVERTON PARK",6260,6627,"A","P",0,0,0,0,77,62,
5,"SOUTHWEST PARKE COM SCH CORP","MONTEZUMA ELEMENTARY SCHOOL","MONTEZUMA ES",6260,6629,"A","P",25,36,32,37,0,0,
5,"ROCKVILLE COMMUNITY SCHOOL CORP","ROCKVILLE JR-SR HIGH SCHOOL","ROCKVILLE JR",6300,6637,"A","P",0,0,0,0,65,60,
5,"ROCKVILLE COMMUNITY SCHOOL CORP","ROCKVILLE ELEMENTARY SCHOOL","ROCKVILLE ES",6300,6645,"A","P",47,70,64,55,0,0,
5,"TURKEY RUN COMMUNITY SCH CORP","TURKEY RUN ELEMENTARY SCHOOL","TURKEY RUN ES",6310,6647,"A","P",39,46,42,0,0,0,
5,"TURKEY RUN COMMUNITY SCH CORP","TURKEY RUN HIGH SCHOOL","TURKEY RUN HS",6310,6649,"A","P",0,0,0,46,52,36,
5,"PERRY CENTRAL COM SCHOOLS CORP","PERRY CENTRAL ELEM SCHOOL","PERRY C ES",6325,6705,"A","P",72,101,83,89,0,0,
5,"PERRY CENTRAL COM SCHOOLS CORP","PERRY CENTRAL JR-SR HIGH SCH","PERRY C JRSR",6325,6708,"A","P",0,0,0,0,82,82,
5,"CANNELTON CITY SCHOOLS","CANNELTON ELEM & HIGH SCHOOL","CANNELTON HS",6340,6733,"A","P",20,21,7,15,23,13,
5,"TELL CITY-TROY TWP SCHOOL CORP","TELL CITY JR-SR HIGH SCHOOL","TELL CITY JR",6350,6741,"A","P",0,0,0,0,96,115,
5,"TELL CITY-TROY TWP SCHOOL CORP","WILLIAM TELL ELEMENTARY SCHOOL","WILLIAM TELL",6350,6745,"A","P",103,145,114,118,0,0,
5,"PIKE COUNTY SCHOOL CORP","OTWELL ELEMENTARY SCHOOL","OTWELL ES",6445,6759,"A","P",32,40,19,0,0,0,
5,"PIKE COUNTY SCHOOL CORP","PIKE CENTRAL MIDDLE SCHOOL","PIKE CENTRALM",6445,6768,"A","P",0,0,0,156,150,140,
5,"PIKE COUNTY SCHOOL CORP","WINSLOW ELEMENTARY SCHOOL","WINSLOW ES",6445,6808,"A","P",54,37,53,0,0,0,
5,"PIKE COUNTY SCHOOL CORP","PETERSBURG ELEMENTARY SCHOOL","PETERSBURG ES",6445,6809,"A","P",83,72,78,0,0,0,
5,"M S D BOONE TOWNSHIP","HEBRON MIDDLE SCHOOL","HEBRON M S",6460,6814,"A","P",0,0,0,83,87,79,
5,"M S D BOONE TOWNSHIP","HEBRON ELEMENTARY SCHOOL","HEBRON ES HE",6460,6815,"A","P",96,94,75,0,0,0,
5,"DUNELAND SCHOOL CORPORATION","JACKSON ELEMENTARY SCHOOL","JACKSON ES VA",6470,6817,"A","P",77,86,0,0,0,0,
5,"DUNELAND SCHOOL CORPORATION","BRUMMITT ELEMENTARY SCHOOL","BRUMMITT ES",6470,6819,"A","P",62,87,0,0,0,0,
5,"DUNELAND SCHOOL CORPORATION","LIBERTY INTERMEDIATE SCHOOL","LIBERTY INTER",6470,6821,"A","P",0,0,169,161,0,0,
5,"DUNELAND SCHOOL CORPORATION","LIBERTY ELEMENTARY SCHOOL","LIBERTY ES CH",6470,6823,"A","P",102,112,0,0,0,0,
5,"DUNELAND SCHOOL CORPORATION","WESTCHESTER INTERMEDIATE SCHOOL","WESTCHESTER",6470,6927,"A","P",0,0,269,291,0,0,
5,"DUNELAND SCHOOL CORPORATION","BAILLY ELEMENTARY SCHOOL","BAILLY ES",6470,6928,"A","P",99,116,0,0,0,0,
5,"DUNELAND SCHOOL CORPORATION","CHESTERTON MIDDLE SCHOOL","CHESTERTON MS",6470,6930,"A","P",0,0,0,0,472,475,
5,"DUNELAND SCHOOL CORPORATION","NEWTON YOST ELEMENTARY SCHOOL","NEWTON YOST E",6470,6941,"A","P",86,87,0,0,0,0,
5,"EAST PORTER COUNTY SCHOOL CORP","MORGAN TOWNSHIP MIDDLE/HIGH SCHOOL","MORGAN TWP MI",6510,6825,"A","P",0,0,0,69,61,56,
5,"EAST PORTER COUNTY SCHOOL CORP","MORGAN TOWNSHIP ELEMENTARY SCHOOL","MORGAN TWP EL",6510,6828,"A","P",52,48,52,0,0,0,
5,"EAST PORTER COUNTY SCHOOL CORP","KOUTS MIDDLE/HIGH SCHOOL","KOUTS MIDDLE",6510,6833,"A","P",0,0,0,65,69,58,
5,"EAST PORTER COUNTY SCHOOL CORP","KOUTS ELEMENTARY SCHOOL","KOUTS ES",6510,6835,"A","P",67,74,73,0,0,0,
5,"EAST PORTER COUNTY SCHOOL CORP","WASHINGTON TWP MIDDLE/HIGH SCHOOL","WASHINGTON TW",6510,6849,"A","P",0,0,0,53,61,53,
5,"EAST PORTER COUNTY SCHOOL CORP","WASHINGTON TWP ELEMENTARY SCHOOL","WASHINGTN TSS",6510,6852,"A","P",55,63,78,0,0,0,
5,"PORTER TOWNSHIP SCHOOL CORP","BOONE GROVE ELEMENTARY SCHOOL","BOONE GROVE E",6520,6837,"A","P",43,46,51,0,0,0,
5,"PORTER TOWNSHIP SCHOOL CORP","BOONE GROVE MIDDLE SCHOOL","BOONE GROVE M",6520,6839,"A","P",0,0,0,112,137,116,
5,"PORTER TOWNSHIP SCHOOL CORP","PORTER LAKES ELEMENTARY SCHOOL","PORTER LAKE E",6520,6840,"A","P",65,67,76,0,0,0,
5,"UNION TOWNSHIP SCHOOL CORP","UNION TOWNSHIP MIDDLE SCH","UNION TWP MSV",6530,6843,"A","P",0,0,0,125,157,134,
5,"UNION TOWNSHIP SCHOOL CORP","UNION CENTER ELEMENTARY SCH","UNION C ES VA",6530,6845,"A","P",63,82,81,0,0,0,
5,"UNION TOWNSHIP SCHOOL CORP","JOHN SIMATOVICH ELEM SCH","J SIMATOVICHE",6530,6846,"A","P",41,77,50,0,0,0,
5,"PORTAGE TOWNSHIP SCHOOLS","WALLACE AYLESWORTH ELEMENTARY","W AYLESWORTH",6550,6857,"A","P",93,83,74,0,0,0,
5,"PORTAGE TOWNSHIP SCHOOLS","WILLIAM FEGELY MIDDLE SCHOOL","W FEGELY MS",6550,6859,"A","P",0,0,0,266,254,264,
5,"PORTAGE TOWNSHIP SCHOOLS","CRISMAN ELEMENTARY SCHOOL","CRISMAN ES",6550,6861,"A","P",88,91,71,0,0,0,
5,"PORTAGE TOWNSHIP SCHOOLS","CENTRAL ELEMENTARY SCHOOL","CENTRAL ES PO",6550,6865,"A","P",97,106,94,0,0,0,
5,"PORTAGE TOWNSHIP SCHOOLS","ETHEL R JONES ELEM SCH","ETHEL R JONES",6550,6869,"A","P",69,78,74,0,0,0,
5,"PORTAGE TOWNSHIP SCHOOLS","WILLOWCREEK MIDDLE SCHOOL","WILLOWCREEK M",6550,6871,"A","P",0,0,0,402,408,399,
5,"PORTAGE TOWNSHIP SCHOOLS","ROWENA KYLE ELEMENTARY SCHOOL","ROWENA KYLE E",6550,6874,"A","P",90,99,78,0,0,0,
5,"PORTAGE TOWNSHIP SCHOOLS","PAUL SAYLOR ELEMENTARY SCHOOL","PAUL SAYLOR E",6550,6876,"A","P",58,54,52,0,0,0,
5,"PORTAGE TOWNSHIP SCHOOLS","GEORGE L MYERS ELEM SCH","GL MYERS ES",6550,6877,"A","P",74,70,68,0,0,0,
5,"PORTAGE TOWNSHIP SCHOOLS","SOUTH HAVEN ELEMENTARY SCHOOL","SOUTH HAVEN E",6550,6879,"A","P",74,67,84,0,0,0,
5,"VALPARAISO COMMUNITY SCHOOLS","BENJAMIN FRANKLIN MID SCH","BFRANKLIN EVA",6560,6885,"A","P",0,0,0,254,239,292,
5,"VALPARAISO COMMUNITY SCHOOLS","THOMAS JEFFERSON MIDDLE SCH","TJEFFERSON MV",6560,6887,"A","P",0,0,0,219,235,228,
5,"VALPARAISO COMMUNITY SCHOOLS","THOMAS JEFFERSON ELEM SCH","TJEFFERSON EV",6560,6888,"A","P",41,49,41,0,0,0,
5,"VALPARAISO COMMUNITY SCHOOLS","CENTRAL ELEMENTARY SCHOOL","CENTRAL ES VA",6560,6891,"A","P",61,52,62,0,0,0,
5,"VALPARAISO COMMUNITY SCHOOLS","FLINT LAKE ELEMENTARY SCH","FLINT LAKE SC",6560,6893,"A","P",98,98,114,0,0,0,
5,"VALPARAISO COMMUNITY SCHOOLS","COOKS CORNERS ELEMENTARY SCHOOL","COOKS CORNER",6560,6897,"A","P",50,60,45,0,0,0,
5,"VALPARAISO COMMUNITY SCHOOLS","HAYES LEONARD ELEMENTARY SCH","HAYES LEONARD",6560,6909,"A","P",59,81,61,0,0,0,
5,"VALPARAISO COMMUNITY SCHOOLS","MEMORIAL ELEMENTARY SCHOOL","MEMORIAL ES",6560,6913,"A","P",78,62,58,0,0,0,
5,"VALPARAISO COMMUNITY SCHOOLS","NORTHVIEW ELEMENTARY SCHOOL","NVIEW ES VA",6560,6917,"A","P",58,57,61,0,0,0,
5,"VALPARAISO COMMUNITY SCHOOLS","PARKVIEW ELEMENTARY SCHOOL","PARKVIEW ES V",6560,6921,"A","P",57,51,40,0,0,0,
5,"M S D MOUNT VERNON","MOUNT VERNON JR HIGH SCH","MT VERNON JR",6590,6953,"A","P",0,0,0,177,200,188,
5,"M S D MOUNT VERNON","WEST ELEMENTARY SCHOOL","W ELEM MV",6590,6961,"A","P",71,76,77,0,0,0,
5,"M S D MOUNT VERNON","FARMERSVILLE ELEMENTARY SCH","FARMERSVILLE",6590,6965,"A","P",35,40,33,0,0,0,
5,"M S D MOUNT VERNON","MARRS ELEMENTARY SCHOOL","MARRS ES",6590,6969,"A","P",41,56,57,0,0,0,
5,"M S D NORTH POSEY CO SCHOOLS","NORTH POSEY JR HIGH SCH","N POSEY JRHS",6600,6973,"A","P",0,0,0,0,106,102,
5,"M S D NORTH POSEY CO SCHOOLS","NORTH ELEMENTARY SCHOOL","N ELEM PO",6600,6985,"A","P",43,52,56,70,0,0,
5,"M S D NORTH POSEY CO SCHOOLS","SOUTH TERRACE ELEM SCH","SOUTH TERRACE",6600,6989,"A","P",49,38,41,41,0,0,
5,"NEW HARMONY TOWN & TWP CON SCH","NEW HARMONY ELEM & HIGH SCH","NEW HARMONY S",6610,6993,"A","P",11,16,10,16,12,11,
5,"EASTERN PULASKI COM SCH CORP","EASTERN PULASKI ELEM SCH","ESTRN PULASKI",6620,6994,"A","P",88,87,93,0,0,0,
5,"EASTERN PULASKI COM SCH CORP","WINAMAC COMMUNITY MIDDLE SCH","WINAMAC COM M",6620,6996,"A","P",0,0,0,97,93,99,
5,"WEST CENTRAL SCHOOL CORP","WEST CENTRAL ELEM SCH","W CENTRAL ES",6630,7027,"A","P",63,78,72,0,0,0,
5,"WEST CENTRAL SCHOOL CORP","WEST CENTRAL MIDDLE SCHOOL","WEST CENTRAL",6630,7031,"A","P",0,0,0,67,61,87,
5,"SOUTH PUTNAM COMMUNITY SCHOOLS","CENTRAL ELEMENTARY SCHOOL","CENTRAL ES GR",6705,7055,"A","P",31,42,38,41,0,0,
5,"SOUTH PUTNAM COMMUNITY SCHOOLS","FILLMORE ELEMENTARY SCHOOL","FILLMORE ES",6705,7057,"A","P",17,21,26,29,0,0,
5,"SOUTH PUTNAM COMMUNITY SCHOOLS","SOUTH PUTNAM HIGH SCHOOL","SOUTH PUT HIG",6705,7071,"A","P",0,0,0,0,85,94,
5,"SOUTH PUTNAM COMMUNITY SCHOOLS","REELSVILLE ELEMENTARY SCHOOL","REELSVILLE ES",6705,7073,"A","P",37,27,27,27,0,0,
5,"NORTH PUTNAM COMMUNITY SCHOOLS","BAINBRIDGE ELEMENTARY SCHOOL","BAINBRIDGE ES",6715,7041,"A","P",79,78,88,0,0,0,
5,"NORTH PUTNAM COMMUNITY SCHOOLS","ROACHDALE ELEMENTARY SCHOOL","ROACHDALE ES",6715,7045,"A","P",40,49,46,0,0,0,
5,"NORTH PUTNAM COMMUNITY SCHOOLS","NORTH PUTNAM MIDDLE SCH","NO PUTNAM MS",6715,7049,"A","P",0,0,0,130,119,142,
5,"CLOVERDALE COMMUNITY SCHOOLS","CLOVERDALE ELEMENTARY SCHOOL","CLOVERDALE ES",6750,7082,"A","P",96,116,0,0,0,0,
5,"CLOVERDALE COMMUNITY SCHOOLS","CLOVERDALE MIDDLE SCHOOL","CLOVERDALE MS",6750,7085,"A","P",0,0,114,100,107,89,
5,"GREENCASTLE COMMUNITY SCH CORP","GREENCASTLE MIDDLE SCHOOL","GREENCASTLE M",6755,7093,"A","P",0,0,0,149,155,163,
5,"GREENCASTLE COMMUNITY SCH CORP","TZOUANAKIS INTERMEDIATE SCH","MA TZOUANAKIS",6755,7102,"A","P",152,165,158,0,0,0,
5,"UNION SCHOOL CORPORATION","UNION ELEMENTARY SCHOOL","UNION ES MO",6795,7117,"A","P",20,30,29,33,0,0,
5,"UNION SCHOOL CORPORATION","UNION JUNIOR & HIGH SCHOOL","UNION JR HS",6795,7119,"A","P",0,0,0,0,26,38,
5,"RANDOLPH SOUTHERN SCHOOL CORP","RANDOLPH SOUTHERN ELEM SCH","RANDOLPH S ES",6805,7113,"A","P",36,49,51,41,0,0,
5,"RANDOLPH SOUTHERN SCHOOL CORP","RANDOLPH SOUTHERN JR-SR HIGH SCH","RANDOLPH S JR",6805,7121,"A","P",0,0,0,0,42,48,
5,"MONROE CENTRAL SCHOOL CORP","MONROE CENTRAL JR-SR HIGH SCH","MONROE C JRSR",6820,7151,"A","P",0,0,0,0,72,83,
5,"MONROE CENTRAL SCHOOL CORP","MONROE CENTRAL ELEM SCHOOL","MONROE C ES",6820,7152,"A","P",83,86,76,68,0,0,
5,"RANDOLPH CENTRAL SCHOOL CORP","LEE L DRIVER MIDDLE SCHOOL","LEE L DRIVER",6825,7129,"A","P",0,0,0,144,123,138,
5,"RANDOLPH CENTRAL SCHOOL CORP","WILLARD ELEM SCHOOL","WILLARD ES",6825,7145,"A","P",87,105,84,0,0,0,
5,"RANDOLPH CENTRAL SCHOOL CORP","DEERFIELD ELEMENTARY SCHOOL","DEERFIELD ES",6825,7146,"A","P",44,36,39,0,0,0,
5,"RANDOLPH EASTERN SCHOOL CORP","NORTH SIDE ELEMENTARY SCHOOL","N SIDE ES UC",6835,7164,"A","P",72,66,77,0,0,0,
5,"RANDOLPH EASTERN SCHOOL CORP","WEST SIDE MIDDLE SCHOOL","W SIDE MS UC",6835,7165,"A","P",0,0,0,79,83,76,
5,"SOUTH RIPLEY COM SCH CORP","SOUTH RIPLEY JUNIOR HIGH SCHOOL","SOUTH RIVE",6865,7174,"A","P",0,0,0,0,108,93,
5,"SOUTH RIPLEY COM SCH CORP","SOUTH RIPLEY ELEMENTARY SCHOOL","S RIPLEY ES",6865,7178,"A","P",110,102,97,80,0,0,
5,"BATESVILLE COMMUNITY SCH CORP","BATESVILLE PRIMARY SCHOOL","BATESVILLE PR",6895,7218,"A","P",142,0,0,0,0,0,
5,"BATESVILLE COMMUNITY SCH CORP","BATESVILLE MIDDLE SCHOOL","BATESVILLE MS",6895,7219,"A","P",0,0,0,139,163,160,
5,"BATESVILLE COMMUNITY SCH CORP","BATESVILLE INTERMEDIATE SCHOOL","BATESVILLE IN",6895,7229,"A","P",0,175,152,0,0,0,
5,"JAC-CEN-DEL COMMUNITY SCH CORP","JAC-CEN-DEL JR-SR HIGH SCHOOL","JAC CEN DEL J",6900,7193,"A","P",0,0,0,0,67,73,
5,"JAC-CEN-DEL COMMUNITY SCH CORP","JAC-CEN-DEL ELEMENTARY","JAC CEN DEL E",6900,7203,"A","P",69,71,71,60,0,0,
5,"MILAN COMMUNITY SCHOOLS","MILAN MIDDLE SCHOOL","MILAN MIDDLE",6910,7207,"A","P",0,0,0,99,103,114,
5,"MILAN COMMUNITY SCHOOLS","MILAN ELEMENTARY SCHOOL","MILAN ES",6910,7209,"A","P",85,92,87,0,0,0,
5,"RUSH COUNTY SCHOOLS","MILROY ELEMENTARY SCHOOL","MILROY ES",6995,7233,"A","P",39,39,46,49,0,0,
5,"RUSH COUNTY SCHOOLS","MAYS ELEMENTARY SCHOOL","MAYS ES",6995,7237,"A","P",40,20,21,23,0,0,
5,"RUSH COUNTY SCHOOLS","ARLINGTON ELEMENTARY SCHOOL","ARLINGTON ESA",6995,7253,"A","P",32,51,39,40,0,0,
5,"RUSH COUNTY SCHOOLS","RUSHVILLE ELEMENTARY SCHOOL EAST","RUSHVILLERU",6995,7271,"A","P",45,42,42,46,0,0,
5,"RUSH COUNTY SCHOOLS","RUSHVILLE ELEMENTARY SCHOOL WEST","RUSHVILLE ELE",6995,7272,"A","P",42,38,40,51,0,0,
5,"RUSH COUNTY SCHOOLS","BENJAMIN RUSH MIDDLE SCH","BENJAMIN RUSH",6995,7290,"A","P",0,0,0,0,220,200,
5,"JOHN GLENN SCHOOL CORPORATION","HAROLD C UREY MIDDLE SCHOOL","HAROLD C UREY",7150,5916,"A","P",0,0,0,0,161,155,
5,"JOHN GLENN SCHOOL CORPORATION","NORTH LIBERTY SCHOOL","NORTH LIBERTY",7150,7456,"A","P",64,75,65,87,0,0,
5,"JOHN GLENN SCHOOL CORPORATION","WALKERTON ELEMENTARY SCHOOL","WALKERTON ES",7150,7457,"A","P",51,60,59,63,0,0,
5,"PENN-HARRIS-MADISON SCH CORP","WALT DISNEY ELEMENTARY SCHOOL","WALT DISNEY E",7175,7323,"A","P",73,83,85,0,0,0,
5,"PENN-HARRIS-MADISON SCH CORP","PRAIRIE VISTA","PRAIRIE VISTA",7175,7324,"A","P",73,74,87,0,0,0,
5,"PENN-HARRIS-MADISON SCH CORP","MARY FRANK HARRIS ELEMENTARY SCH","M FRANK HARRI",7175,7329,"A","P",53,61,72,0,0,0,
5,"PENN-HARRIS-MADISON SCH CORP","SCHMUCKER MIDDLE SCHOOL","SCHMUCKER MS",7175,7334,"A","P",0,0,0,330,322,310,
5,"PENN-HARRIS-MADISON SCH CORP","VIRGIL I GRISSOM MIDDLE SCH","VI GRISSOM MS",7175,7336,"A","P",0,0,0,198,222,219,
5,"PENN-HARRIS-MADISON SCH CORP","MADISON ELEMENTARY SCHOOL","MADISON E WAK",7175,7341,"A","P",18,25,27,0,0,0,
5,"PENN-HARRIS-MADISON SCH CORP","ELM ROAD ELEMENTARY SCHOOL","ELM ROAD ES",7175,7361,"A","P",65,78,70,0,0,0,
5,"PENN-HARRIS-MADISON SCH CORP","ELSIE ROGERS ELEM SCH","ELSIE ROGERS",7175,7365,"A","P",38,48,53,0,0,0,
5,"PENN-HARRIS-MADISON SCH CORP","DISCOVERY MIDDLE SCHOOL","DISCOVERY MS",7175,7372,"A","P",0,0,0,288,290,294,
5,"PENN-HARRIS-MADISON SCH CORP","MORAN ELEMENTARY SCHOOL","MORAN ES",7175,7377,"A","P",74,80,82,0,0,0,
5,"PENN-HARRIS-MADISON SCH CORP","BITTERSWEET ELEMENTARY SCHOOL","BITTERSWEET E",7175,7379,"A","P",76,67,76,0,0,0,
5,"PENN-HARRIS-MADISON SCH CORP","HORIZON ELEM SCH","HORIZON ES",7175,7383,"A","P",91,101,104,0,0,0,
5,"PENN-HARRIS-MADISON SCH CORP","MEADOW'S EDGE ELEMENTARY SCH","MEADOWS EDGE",7175,7386,"A","P",50,44,51,0,0,0,
5,"PENN-HARRIS-MADISON SCH CORP","NORTHPOINT ELEMENTARY SCH","NORTH POINT",7175,7390,"A","P",81,106,89,0,0,0,
5,"SCHOOL CITY OF MISHAWAKA","FRED J HUMS ELEMENTARY SCHOOL","FRED J HUMS E",7200,7459,"A","P",62,60,70,54,0,0,
5,"SCHOOL CITY OF MISHAWAKA","JOHN J YOUNG MIDDLE SCHOOL","JOHN J YOUNG",7200,7465,"A","P",0,0,0,0,358,392,
5,"SCHOOL CITY OF MISHAWAKA","BATTELL ELEMENTARY SCHOOL","BATTELL ES",7200,7469,"A","P",59,49,40,53,0,0,
5,"SCHOOL CITY OF MISHAWAKA","BEIGER ELEMENTARY SCHOOL","BEIGER ELEM",7200,7473,"A","P",66,62,70,56,0,0,
5,"SCHOOL CITY OF MISHAWAKA","LIBERTY ELEMENTARY SCHOOL","LIBERTY ES MI",7200,7478,"A","P",59,42,56,56,0,0,
5,"SCHOOL CITY OF MISHAWAKA","EMMONS ELEMENTARY SCHOOL","EMMONS ES",7200,7481,"A","P",44,63,56,55,0,0,
5,"SCHOOL CITY OF MISHAWAKA","LASALLE ELEMENTARY SCHOOL","LASALLE ES MI",7200,7485,"A","P",77,55,79,73,0,0,
5,"SCHOOL CITY OF MISHAWAKA","TWIN BRANCH MODEL SCHOOL","TWIN BRANCH E",7200,7499,"A","P",54,64,49,61,0,0,
5,"SOUTH BEND COMMUNITY SCH CORP","HAY PRIMARY CENTER","HAY PRIMARY C",7205,7313,"A","P",98,117,0,0,0,0,
5,"SOUTH BEND COMMUNITY SCH CORP","GREENE INTERMEDIATE CENTER","GREENE INTERM",7205,7321,"A","P",0,0,92,84,106,90,
5,"SOUTH BEND COMMUNITY SCH CORP","WARREN PRIMARY CENTER","WARREN PRIMAR",7205,7417,"A","P",66,77,0,0,0,0,
5,"SOUTH BEND COMMUNITY SCH CORP","CLAY INTERMEDIATE CENTER","CLAY INTERMED",7205,7425,"A","P",0,0,162,146,168,150,
5,"SOUTH BEND COMMUNITY SCH CORP","DARDEN PRIMARY CENTER","DARDEN PRIM",7205,7435,"A","P",109,117,0,0,0,0,
5,"SOUTH BEND COMMUNITY SCH CORP","SWANSON PRIMARY CENTER","SWANSONPRIMAR",7205,7441,"A","P",91,85,0,0,0,0,
5,"SOUTH BEND COMMUNITY SCH CORP","JACKSON INTERMEDIATE CENTER","JACKSON INTER",7205,7510,"A","P",0,0,163,167,169,153,
5,"SOUTH BEND COMMUNITY SCH CORP","LASALLE INTERMEDIATE ACADEMY","LASALLE INTER",7205,7512,"A","P",0,0,207,205,217,210,
5,"SOUTH BEND COMMUNITY SCH CORP","BROWN INTERMEDIATE CENTER","BROWN INTERME",7205,7521,"A","P",0,0,152,137,114,135,
5,"SOUTH BEND COMMUNITY SCH CORP","COQUILLARD PRIMARY CENTER","COQUILLARDPRI",7205,7533,"A","P",58,47,0,0,0,0,
5,"SOUTH BEND COMMUNITY SCH CORP","EDISON INTERMEDIATE CENTER","EDISON INTERM",7205,7537,"A","P",0,0,156,135,159,166,
5,"SOUTH BEND COMMUNITY SCH CORP","HARRISON PRIMARY CENTER","HARRISON PRIM",7205,7545,"A","P",120,128,0,0,0,0,
5,"SOUTH BEND COMMUNITY SCH CORP","HAMILTON TRADITIONAL SCHOOL","HAMILTON PRIM",7205,7546,"A","P",49,55,0,0,0,0,
5,"SOUTH BEND COMMUNITY SCH CORP","JEFFERSON INTERMEDIATE CENTER","JEFFERSON INT",7205,7549,"A","P",0,0,138,146,127,93,
5,"SOUTH BEND COMMUNITY SCH CORP","KENNEDY PRIMARY ACADEMY","KENNEDY PRIMA",7205,7555,"A","P",140,142,0,0,0,0,
5,"SOUTH BEND COMMUNITY SCH CORP","LAFAYETTE TRADITIONAL SCHOOL","LAFAYETTE TRA",7205,7557,"A","P",19,13,0,0,0,0,
5,"SOUTH BEND COMMUNITY SCH CORP","DICKINSON FINE ARTS ACADEMY","DICKINSON INT",7205,7559,"A","P",0,0,169,150,162,140,
5,"SOUTH BEND COMMUNITY SCH CORP","LINCOLN PRIMARY CENTER","LINCOLN PRIMA",7205,7561,"A","P",85,113,0,0,0,0,
